bus_id,voltage,dc,symbol,under_construction,x,y,country,geometry
340,220.0,f,Substation,f,13.3339,49.5894,CZ,POINT (13.3339 49.5894)
341,400.0,f,Substation,f,13.3349,49.5904,CZ,POINT (13.3349 49.5904)
342,220.0,f,Substation,f,14.5042,50.0108,CZ,POINT (14.5042 50.0108)
343,400.0,f,Substation,f,14.5052,50.0118,CZ,POINT (14.5052 50.0118)
344,220.0,f,Substation,f,14.072,49.5883,CZ,POINT (14.072 49.5883)
345,400.0,f,Substation,f,14.073,49.5893,CZ,POINT (14.073 49.5893)
346,400.0,f,Substation,f,14.4558,50.6355,CZ,POINT (14.4558 50.6355)
347,400.0,f,Substation,f,14.4232,49.0254,CZ,POINT (14.4232 49.0254)
348,400.0,f,Substation,f,13.2513,50.4122,CZ,POINT (13.2513 50.4122)
349,220.0,f,Substation,f,14.6906,49.4116,CZ,POINT (14.6906 49.4116)
350,400.0,f,Substation,f,15.3614,50.0556,CZ,POINT (15.3614 50.0556)
351,220.0,f,Substation,f,18.315,49.7046,CZ,POINT (18.315 49.7046)
352,400.0,f,Substation,f,18.4307,49.669,CZ,POINT (18.4307 49.669)
353,400.0,f,Substation,f,18.5181,49.7802,CZ,POINT (18.5181 49.7802)
354,220.0,f,Substation,f,17.4986,49.503,CZ,POINT (17.4986 49.503)
355,400.0,f,Substation,f,17.4996,49.504,CZ,POINT (17.4996 49.504)
356,400.0,f,Substation,f,17.5603,49.2172,CZ,POINT (17.5603 49.2172)
357,400.0,f,Substation,f,17.6478,49.9732,CZ,POINT (17.6478 49.9732)
358,220.0,f,Substation,f,12.6945,50.1736,CZ,POINT (12.6945 50.1736)
359,400.0,f,Substation,f,12.6955,50.1746,CZ,POINT (12.6955 50.1746)
360,400.0,f,Substation,f,17.942,49.6785,CZ,POINT (17.942 49.6785)
361,400.0,f,Substation,f,17.1808,50.0851,CZ,POINT (17.1808 50.0851)
362,220.0,f,Substation,f,13.816,50.5791,CZ,POINT (13.816 50.5791)
363,400.0,f,Substation,f,13.817,50.5801,CZ,POINT (13.817 50.5801)
364,400.0,f,Substation,f,14.4211,50.4138,CZ,POINT (14.4211 50.4138)
365,220.0,f,Substation,f,13.435,50.4555,CZ,POINT (13.435 50.4555)
366,220.0,f,Substation,f,12.6913,50.2573,CZ,POINT (12.6913 50.2573)
367,220.0,f,Substation,f,8.7377,50.1599,DE,POINT (8.7377 50.1599)
368,380.0,f,Substation,f,11.641,48.1783,DE,POINT (11.641 48.1783)
369,380.0,f,Substation,f,9.9236,53.4886,DE,POINT (9.9236 53.4886)
370,380.0,f,Substation,f,13.2808,52.526,DE,POINT (13.2808 52.526)
371,220.0,f,Substation,f,11.3708,48.2915,DE,POINT (11.3708 48.2915)
372,380.0,f,Substation,f,11.3718,48.2925,DE,POINT (11.3718 48.2925)
373,220.0,f,Substation,f,6.9445,51.0162,DE,POINT (6.9445 51.0162)
374,380.0,f,Substation,f,6.9455,51.0172,DE,POINT (6.9455 51.0172)
375,220.0,f,Substation,f,9.986,53.7542,DE,POINT (9.986 53.7542)
376,380.0,f,Substation,f,9.987,53.7552,DE,POINT (9.987 53.7552)
377,220.0,f,Substation,f,6.8429,50.8645,DE,POINT (6.8429 50.8645)
378,380.0,f,Substation,f,6.8439,50.8655,DE,POINT (6.8439 50.8655)
379,220.0,f,Substation,f,6.95,50.8177,DE,POINT (6.95 50.8177)
380,380.0,f,Substation,f,6.951,50.8187,DE,POINT (6.951 50.8187)
381,220.0,f,Substation,f,7.1593,50.8024,DE,POINT (7.1593 50.8024)
382,380.0,f,Substation,f,7.1603,50.8034,DE,POINT (7.1603 50.8034)
383,220.0,f,Substation,f,7.0268,51.6243,DE,POINT (7.0268 51.6243)
384,380.0,f,Substation,f,7.0278,51.6253,DE,POINT (7.0278 51.6253)
385,380.0,f,Substation,f,9.2551,48.8585,DE,POINT (9.2551 48.8585)
386,220.0,f,Substation,f,7.464,51.4251,DE,POINT (7.464 51.4251)
387,380.0,f,Substation,f,7.465,51.4261,DE,POINT (7.465 51.4261)
388,220.0,f,Substation,f,13.5131,52.4898,DE,POINT (13.5131 52.4898)
389,380.0,f,Substation,f,13.5141,52.4908,DE,POINT (13.5141 52.4908)
390,220.0,f,Substation,f,7.1412,51.5058,DE,POINT (7.1412 51.5058)
391,380.0,f,Substation,f,7.1422,51.5068,DE,POINT (7.1422 51.5068)
392,220.0,f,Substation,f,6.222,51.6939,DE,POINT (6.222 51.6939)
393,220.0,f,Substation,f,12.8134,50.8577,DE,POINT (12.8134 50.8577)
394,380.0,f,Substation,f,12.8144,50.8587,DE,POINT (12.8144 50.8587)
395,220.0,f,Substation,f,8.9594,52.278,DE,POINT (8.9594 52.278)
396,220.0,f,Substation,f,6.8397,51.1474,DE,POINT (6.8397 51.1474)
397,380.0,f,Substation,f,6.8407,51.1484,DE,POINT (6.8407 51.1484)
398,220.0,f,Substation,f,12.4729,51.3696,DE,POINT (12.4729 51.3696)
399,220.0,f,Substation,f,8.7732,49.9736,DE,POINT (8.7732 49.9736)
400,380.0,f,Substation,f,8.7742,49.9746,DE,POINT (8.7742 49.9746)
401,220.0,f,Substation,f,6.6061,51.4643,DE,POINT (6.6061 51.4643)
402,380.0,f,Substation,f,6.6071,51.4653,DE,POINT (6.6071 51.4653)
403,380.0,f,Substation,f,10.1593,53.5549,DE,POINT (10.1593 53.5549)
404,220.0,f,Substation,f,8.4972,50.0681,DE,POINT (8.4972 50.0681)
405,380.0,f,Substation,f,8.4982,50.0691,DE,POINT (8.4982 50.0691)
406,220.0,f,Substation,f,9.5144,52.3616,DE,POINT (9.5144 52.3616)
407,220.0,f,Substation,f,8.0939,53.5761,DE,POINT (8.0939 53.5761)
408,380.0,f,Substation,f,8.0949,53.5771,DE,POINT (8.0949 53.5771)
409,220.0,f,Substation,f,9.8229,52.4252,DE,POINT (9.8229 52.4252)
410,220.0,f,Substation,f,8.874,50.1297,DE,POINT (8.874 50.1297)
411,380.0,f,Substation,f,8.875,50.1307,DE,POINT (8.875 50.1307)
412,380.0,f,Substation,f,9.9172,52.2781,DE,POINT (9.9172 52.2781)
413,220.0,f,Substation,f,11.4293,48.1917,DE,POINT (11.4293 48.1917)
414,380.0,f,Substation,f,11.4303,48.1927,DE,POINT (11.4303 48.1927)
415,380.0,f,Substation,f,8.7997,50.2063,DE,POINT (8.7997 50.2063)
416,220.0,f,Substation,f,11.8308,48.2188,DE,POINT (11.8308 48.2188)
417,380.0,f,Substation,f,11.8318,48.2198,DE,POINT (11.8318 48.2198)
418,380.0,f,Substation,f,8.5722,52.1057,DE,POINT (8.5722 52.1057)
419,220.0,f,Substation,f,11.2958,48.0517,DE,POINT (11.2958 48.0517)
420,380.0,f,Substation,f,10.752,52.367,DE,POINT (10.752 52.367)
421,220.0,f,Substation,f,10.3667,52.2847,DE,POINT (10.3667 52.2847)
422,380.0,f,Substation,f,10.3677,52.2857,DE,POINT (10.3677 52.2857)
423,220.0,f,Substation,f,8.6384,51.9942,DE,POINT (8.6384 51.9942)
424,380.0,f,Substation,f,8.6394,51.9952,DE,POINT (8.6394 51.9952)
425,220.0,f,Substation,f,6.6084,51.0445,DE,POINT (6.6084 51.0445)
426,380.0,f,Substation,f,6.6094,51.0455,DE,POINT (6.6094 51.0455)
427,380.0,f,Substation,f,6.1809,50.8084,DE,POINT (6.1809 50.8084)
428,220.0,f,Substation,f,10.2121,52.2985,DE,POINT (10.2121 52.2985)
429,380.0,f,Substation,f,10.2131,52.2995,DE,POINT (10.2131 52.2995)
430,220.0,f,Substation,f,10.5055,52.3018,DE,POINT (10.5055 52.3018)
431,380.0,f,Substation,f,6.9186,51.565,DE,POINT (6.9186 51.565)
432,380.0,f,Substation,f,9.4002,52.0291,DE,POINT (9.4002 52.0291)
433,220.0,f,Substation,f,7.5134,51.5337,DE,POINT (7.5134 51.5337)
434,220.0,f,Substation,f,7.3858,51.6333,DE,POINT (7.3858 51.6333)
435,380.0,f,Substation,f,7.3868,51.6343,DE,POINT (7.3868 51.6343)
436,220.0,f,Substation,f,6.5849,51.5564,DE,POINT (6.5849 51.5564)
437,220.0,f,Substation,f,6.6763,51.618,DE,POINT (6.6763 51.618)
438,380.0,f,Substation,f,6.6773,51.619,DE,POINT (6.6773 51.619)
439,220.0,f,Substation,f,6.7422,51.5042,DE,POINT (6.7422 51.5042)
440,380.0,f,Substation,f,6.7432,51.5052,DE,POINT (6.7432 51.5052)
441,220.0,f,Substation,f,6.7017,51.3609,DE,POINT (6.7017 51.3609)
442,380.0,f,Substation,f,6.7027,51.3619,DE,POINT (6.7027 51.3619)
443,380.0,f,Substation,f,8.5501,53.0023,DE,POINT (8.5501 53.0023)
444,220.0,f,Substation,f,9.5562,53.5764,DE,POINT (9.5562 53.5764)
445,380.0,f,Substation,f,9.5572,53.5774,DE,POINT (9.5572 53.5774)
446,380.0,f,Substation,f,8.9673,52.3912,DE,POINT (8.9673 52.3912)
447,380.0,f,Substation,f,10.8657,48.5419,DE,POINT (10.8657 48.5419)
448,380.0,f,Substation,f,8.3901,49.9817,DE,POINT (8.3901 49.9817)
449,220.0,f,Substation,f,10.8427,49.379,DE,POINT (10.8427 49.379)
450,380.0,f,Substation,f,10.8437,49.38,DE,POINT (10.8437 49.38)
451,220.0,f,Substation,f,10.1804,49.981,DE,POINT (10.1804 49.981)
452,380.0,f,Substation,f,10.1814,49.982,DE,POINT (10.1814 49.982)
453,380.0,f,Substation,f,11.2001,50.1631,DE,POINT (11.2001 50.1631)
454,380.0,f,Substation,f,11.1069,49.9795,DE,POINT (11.1069 49.9795)
455,380.0,f,Substation,f,10.8357,49.9279,DE,POINT (10.8357 49.9279)
456,380.0,f,Substation,f,10.6634,49.9781,DE,POINT (10.6634 49.9781)
457,220.0,f,Substation,f,11.7839,48.8401,DE,POINT (11.7839 48.8401)
458,220.0,f,Substation,f,9.5876,49.8044,DE,POINT (9.5876 49.8044)
459,220.0,f,Substation,f,11.5068,48.7613,DE,POINT (11.5068 48.7613)
460,380.0,f,Substation,f,11.5078,48.7623,DE,POINT (11.5078 48.7623)
461,220.0,f,Substation,f,6.6099,51.2517,DE,POINT (6.6099 51.2517)
462,380.0,f,Substation,f,6.6109,51.2527,DE,POINT (6.6109 51.2527)
463,220.0,f,Substation,f,6.3703,51.2338,DE,POINT (6.3703 51.2338)
464,380.0,f,Substation,f,6.3713,51.2348,DE,POINT (6.3713 51.2348)
465,220.0,f,Substation,f,6.6921,51.0008,DE,POINT (6.6921 51.0008)
466,380.0,f,Substation,f,6.6931,51.0018,DE,POINT (6.6931 51.0018)
467,220.0,f,Substation,f,6.983,51.5135,DE,POINT (6.983 51.5135)
468,380.0,f,Substation,f,6.984,51.5145,DE,POINT (6.984 51.5145)
469,220.0,f,Substation,f,13.1016,48.6656,DE,POINT (13.1016 48.6656)
470,380.0,f,Substation,f,13.1026,48.6666,DE,POINT (13.1026 48.6666)
471,380.0,f,Substation,f,6.8658,51.374,DE,POINT (6.8658 51.374)
472,380.0,f,Substation,f,6.808,51.3089,DE,POINT (6.808 51.3089)
473,220.0,f,Substation,f,9.4242,48.063,DE,POINT (9.4242 48.063)
474,380.0,f,Substation,f,9.4252,48.064,DE,POINT (9.4252 48.064)
475,380.0,f,Substation,f,9.7755,53.6956,DE,POINT (9.7755 53.6956)
476,380.0,f,Substation,f,6.3144,50.8337,DE,POINT (6.3144 50.8337)
477,220.0,f,Substation,f,7.5072,51.9611,DE,POINT (7.5072 51.9611)
478,380.0,f,Substation,f,7.5082,51.9621,DE,POINT (7.5082 51.9621)
479,220.0,f,Substation,f,9.1459,49.145,DE,POINT (9.1459 49.145)
480,380.0,f,Substation,f,9.1469,49.146,DE,POINT (9.1469 49.146)
481,380.0,f,Substation,f,10.9954,50.5517,DE,POINT (10.9954 50.5517)
482,220.0,f,Substation,f,9.2022,48.9208,DE,POINT (9.2022 48.9208)
483,380.0,f,Substation,f,9.2032,48.9218,DE,POINT (9.2032 48.9218)
484,380.0,f,Substation,f,8.7072,51.7176,DE,POINT (8.7072 51.7176)
485,380.0,f,Substation,f,6.2146,50.9306,DE,POINT (6.2146 50.9306)
486,380.0,f,Substation,f,9.4025,48.687,DE,POINT (9.4025 48.687)
487,380.0,f,Substation,f,8.3701,51.9266,DE,POINT (8.3701 51.9266)
488,380.0,f,Substation,f,9.5625,48.702,DE,POINT (9.5625 48.702)
489,380.0,f,Substation,f,9.7049,48.4652,DE,POINT (9.7049 48.4652)
490,220.0,f,Substation,f,11.6414,52.2687,DE,POINT (11.6414 52.2687)
491,380.0,f,Substation,f,11.6424,52.2697,DE,POINT (11.6424 52.2697)
492,380.0,f,Substation,f,10.9974,52.1942,DE,POINT (10.9974 52.1942)
493,380.0,f,Substation,f,6.4509,50.8693,DE,POINT (6.4509 50.8693)
494,380.0,f,Substation,f,7.1359,50.6426,DE,POINT (7.1359 50.6426)
495,380.0,f,Substation,f,8.7863,48.5834,DE,POINT (8.7863 48.5834)
496,380.0,f,Substation,f,6.606,50.9478,DE,POINT (6.606 50.9478)
497,220.0,f,Substation,f,10.1569,54.2751,DE,POINT (10.1569 54.2751)
498,220.0,f,Substation,f,12.9573,52.582,DE,POINT (12.9573 52.582)
499,380.0,f,Substation,f,12.9583,52.583,DE,POINT (12.9583 52.583)
500,220.0,f,Substation,f,10.0152,54.3302,DE,POINT (10.0152 54.3302)
501,220.0,f,Substation,f,9.1207,52.5407,DE,POINT (9.1207 52.5407)
502,380.0,f,Substation,f,9.1217,52.5417,DE,POINT (9.1217 52.5417)
503,220.0,f,Substation,f,6.7107,51.0887,DE,POINT (6.7107 51.0887)
504,380.0,f,Substation,f,6.7117,51.0897,DE,POINT (6.7117 51.0897)
505,220.0,f,Substation,f,10.3896,52.1636,DE,POINT (10.3896 52.1636)
506,380.0,f,Substation,f,10.3778,53.2197,DE,POINT (10.3778 53.2197)
507,380.0,f,Substation,f,10.3813,52.9935,DE,POINT (10.3813 52.9935)
508,220.0,f,Substation,f,8.9329,52.1933,DE,POINT (8.9329 52.1933)
509,220.0,f,Substation,f,7.2698,51.5715,DE,POINT (7.2698 51.5715)
510,380.0,f,Substation,f,7.2708,51.5725,DE,POINT (7.2708 51.5725)
511,380.0,f,Substation,f,10.9603,49.5642,DE,POINT (10.9603 49.5642)
512,380.0,f,Substation,f,13.1582,51.8287,DE,POINT (13.1582 51.8287)
513,220.0,f,Substation,f,9.1434,52.8516,DE,POINT (9.1434 52.8516)
514,220.0,f,Substation,f,12.0793,49.296,DE,POINT (12.0793 49.296)
515,380.0,f,Substation,f,12.0803,49.297,DE,POINT (12.0803 49.297)
516,220.0,f,Substation,f,7.0562,51.6953,DE,POINT (7.0562 51.6953)
517,380.0,f,Substation,f,7.0572,51.6963,DE,POINT (7.0572 51.6963)
518,220.0,f,Substation,f,12.1172,49.6361,DE,POINT (12.1172 49.6361)
519,380.0,f,Substation,f,12.1182,49.6371,DE,POINT (12.1182 49.6371)
520,380.0,f,Substation,f,9.757,50.9273,DE,POINT (9.757 50.9273)
521,220.0,f,Substation,f,13.3066,52.2286,DE,POINT (13.3066 52.2286)
522,380.0,f,Substation,f,13.3076,52.2296,DE,POINT (13.3076 52.2296)
523,220.0,f,Substation,f,7.0651,50.9017,DE,POINT (7.0651 50.9017)
524,220.0,f,Substation,f,12.1503,49.0132,DE,POINT (12.1503 49.0132)
525,220.0,f,Substation,f,7.7391,52.2824,DE,POINT (7.7391 52.2824)
526,380.0,f,Substation,f,7.7401,52.2834,DE,POINT (7.7401 52.2834)
527,220.0,f,Substation,f,11.9019,51.3988,DE,POINT (11.9019 51.3988)
528,380.0,f,Substation,f,11.9029,51.3998,DE,POINT (11.9029 51.3998)
529,220.0,f,Substation,f,10.4193,52.2372,DE,POINT (10.4193 52.2372)
530,220.0,f,Substation,f,13.958,53.2529,DE,POINT (13.958 53.2529)
531,380.0,f,Substation,f,13.959,53.2539,DE,POINT (13.959 53.2539)
532,380.0,f,Substation,f,11.3675,53.5985,DE,POINT (11.3675 53.5985)
533,220.0,f,Substation,f,9.7954,52.0007,DE,POINT (9.7954 52.0007)
534,380.0,f,Substation,f,13.2115,52.5809,DE,POINT (13.2115 52.5809)
535,380.0,f,Substation,f,14.4725,51.5544,DE,POINT (14.4725 51.5544)
536,220.0,f,Substation,f,13.2378,52.6828,DE,POINT (13.2378 52.6828)
537,380.0,f,Substation,f,10.8391,48.2367,DE,POINT (10.8391 48.2367)
538,220.0,f,Substation,f,9.2163,53.9016,DE,POINT (9.2163 53.9016)
539,250.0,f,Substation,f,9.2173,53.9026,DE,POINT (9.2173 53.9026)
540,320.0,f,Substation,f,9.2183,53.9036,DE,POINT (9.2183 53.9036)
541,380.0,f,Substation,f,9.2193,53.9046,DE,POINT (9.2193 53.9046)
542,220.0,f,Substation,f,9.2478,48.5503,DE,POINT (9.2478 48.5503)
543,380.0,f,Substation,f,9.2488,48.5513,DE,POINT (9.2488 48.5513)
544,220.0,f,Substation,f,10.0756,48.2726,DE,POINT (10.0756 48.2726)
545,380.0,f,Substation,f,10.0766,48.2736,DE,POINT (10.0766 48.2736)
546,380.0,f,Substation,f,10.4015,48.5127,DE,POINT (10.4015 48.5127)
547,380.0,f,Substation,f,10.2331,48.5296,DE,POINT (10.2331 48.5296)
548,220.0,f,Substation,f,9.7899,47.652,DE,POINT (9.7899 47.652)
549,380.0,f,Substation,f,9.7909,47.653,DE,POINT (9.7909 47.653)
550,220.0,f,Substation,f,9.6448,47.7446,DE,POINT (9.6448 47.7446)
551,380.0,f,Substation,f,9.6458,47.7456,DE,POINT (9.6458 47.7456)
552,220.0,f,Substation,f,8.9964,47.8408,DE,POINT (8.9964 47.8408)
553,220.0,f,Substation,f,8.2556,47.6338,DE,POINT (8.2556 47.6338)
554,380.0,f,Substation,f,8.2566,47.6348,DE,POINT (8.2566 47.6348)
555,380.0,f,Substation,f,9.9509,49.5834,DE,POINT (9.9509 49.5834)
556,380.0,f,Substation,f,7.2559,52.9939,DE,POINT (7.2559 52.9939)
557,220.0,f,Substation,f,12.1866,53.816,DE,POINT (12.1866 53.816)
558,380.0,f,Substation,f,12.1876,53.817,DE,POINT (12.1876 53.817)
559,220.0,f,Substation,f,12.2147,54.1061,DE,POINT (12.2147 54.1061)
560,380.0,f,Substation,f,12.2157,54.1071,DE,POINT (12.2157 54.1071)
561,220.0,f,Substation,f,8.4751,53.4288,DE,POINT (8.4751 53.4288)
562,380.0,f,Substation,f,8.4761,53.4298,DE,POINT (8.4761 53.4298)
563,220.0,f,Substation,f,8.2456,48.8454,DE,POINT (8.2456 48.8454)
564,380.0,f,Substation,f,7.3624,51.5641,DE,POINT (7.3624 51.5641)
565,380.0,f,Substation,f,6.5321,50.3908,DE,POINT (6.5321 50.3908)
566,380.0,f,Substation,f,11.5156,51.582,DE,POINT (11.5156 51.582)
567,220.0,f,Substation,f,8.4419,48.9807,DE,POINT (8.4419 48.9807)
568,220.0,f,Substation,f,8.3105,49.0158,DE,POINT (8.3105 49.0158)
569,380.0,f,Substation,f,8.3115,49.0168,DE,POINT (8.3115 49.0168)
570,220.0,f,Substation,f,12.5187,51.1563,DE,POINT (12.5187 51.1563)
571,380.0,f,Substation,f,12.5197,51.1573,DE,POINT (12.5197 51.1573)
572,380.0,f,Substation,f,8.4036,52.6084,DE,POINT (8.4036 52.6084)
573,220.0,f,Substation,f,8.6412,48.8902,DE,POINT (8.6412 48.8902)
574,380.0,f,Substation,f,8.6422,48.8912,DE,POINT (8.6422 48.8912)
575,220.0,f,Substation,f,9.4935,53.6368,DE,POINT (9.4935 53.6368)
576,380.0,f,Substation,f,9.4945,53.6378,DE,POINT (9.4945 53.6378)
577,220.0,f,Substation,f,9.909,52.3728,DE,POINT (9.909 52.3728)
578,220.0,f,Substation,f,11.7278,52.5687,DE,POINT (11.7278 52.5687)
579,380.0,f,Substation,f,11.7288,52.5697,DE,POINT (11.7288 52.5697)
580,220.0,f,Substation,f,8.3045,52.3598,DE,POINT (8.3045 52.3598)
581,380.0,f,Substation,f,8.3055,52.3608,DE,POINT (8.3055 52.3608)
582,220.0,f,Substation,f,7.1099,51.1577,DE,POINT (7.1099 51.1577)
583,380.0,f,Substation,f,7.1109,51.1587,DE,POINT (7.1109 51.1587)
584,220.0,f,Substation,f,7.2306,53.3512,DE,POINT (7.2306 53.3512)
585,380.0,f,Substation,f,7.2316,53.3522,DE,POINT (7.2316 53.3522)
586,220.0,f,Substation,f,9.7282,54.2955,DE,POINT (9.7282 54.2955)
587,380.0,f,Substation,f,9.7292,54.2965,DE,POINT (9.7292 54.2965)
588,220.0,f,Substation,f,7.3002,51.4569,DE,POINT (7.3002 51.4569)
589,380.0,f,Substation,f,7.3012,51.4579,DE,POINT (7.3012 51.4579)
590,380.0,f,Substation,f,8.6174,48.0588,DE,POINT (8.6174 48.0588)
591,380.0,f,Substation,f,12.7959,50.6332,DE,POINT (12.7959 50.6332)
592,220.0,f,Substation,f,8.1069,52.2617,DE,POINT (8.1069 52.2617)
593,380.0,f,Substation,f,8.1079,52.2627,DE,POINT (8.1079 52.2627)
594,380.0,f,Substation,f,10.2227,48.7369,DE,POINT (10.2227 48.7369)
595,220.0,f,Substation,f,8.1149,48.7057,DE,POINT (8.1149 48.7057)
596,220.0,f,Substation,f,8.3271,52.0686,DE,POINT (8.3271 52.0686)
597,380.0,f,Substation,f,8.3281,52.0696,DE,POINT (8.3281 52.0696)
598,220.0,f,Substation,f,13.3994,53.7941,DE,POINT (13.3994 53.7941)
599,220.0,f,Substation,f,12.4993,52.4058,DE,POINT (12.4993 52.4058)
600,380.0,f,Substation,f,9.0573,51.1666,DE,POINT (9.0573 51.1666)
601,380.0,f,Substation,f,8.9924,51.3428,DE,POINT (8.9924 51.3428)
602,220.0,f,Substation,f,9.195,49.0371,DE,POINT (9.195 49.0371)
603,380.0,f,Substation,f,9.196,49.0381,DE,POINT (9.196 49.0381)
604,220.0,f,Substation,f,9.8863,48.3036,DE,POINT (9.8863 48.3036)
605,380.0,f,Substation,f,9.8873,48.3046,DE,POINT (9.8873 48.3046)
606,380.0,f,Substation,f,8.4694,48.0345,DE,POINT (8.4694 48.0345)
607,380.0,f,Substation,f,10.1175,48.8966,DE,POINT (10.1175 48.8966)
608,220.0,f,Substation,f,6.8125,49.7244,DE,POINT (6.8125 49.7244)
609,380.0,f,Substation,f,6.8135,49.7254,DE,POINT (6.8135 49.7254)
610,220.0,f,Substation,f,8.9602,50.0814,DE,POINT (8.9602 50.0814)
611,380.0,f,Substation,f,8.9612,50.0824,DE,POINT (8.9612 50.0824)
612,220.0,f,Substation,f,7.0155,50.619,DE,POINT (7.0155 50.619)
613,380.0,f,Substation,f,7.0165,50.62,DE,POINT (7.0165 50.62)
614,380.0,f,Substation,f,7.9704,51.6756,DE,POINT (7.9704 51.6756)
615,220.0,f,Substation,f,7.7101,51.6775,DE,POINT (7.7101 51.6775)
616,380.0,f,Substation,f,7.7111,51.6785,DE,POINT (7.7111 51.6785)
617,380.0,f,Substation,f,8.0058,51.8248,DE,POINT (8.0058 51.8248)
618,380.0,f,Substation,f,9.2294,51.8117,DE,POINT (9.2294 51.8117)
619,380.0,f,Substation,f,8.8711,48.3155,DE,POINT (8.8711 48.3155)
620,380.0,f,Substation,f,8.6364,51.4314,DE,POINT (8.6364 51.4314)
621,380.0,f,Substation,f,8.2022,51.1825,DE,POINT (8.2022 51.1825)
622,380.0,f,Substation,f,7.7242,51.5228,DE,POINT (7.7242 51.5228)
623,220.0,f,Substation,f,7.6104,51.9035,DE,POINT (7.6104 51.9035)
624,380.0,f,Substation,f,7.6114,51.9045,DE,POINT (7.6114 51.9045)
625,220.0,f,Substation,f,8.4056,53.2246,DE,POINT (8.4056 53.2246)
626,380.0,f,Substation,f,8.4066,53.2256,DE,POINT (8.4066 53.2256)
627,220.0,f,Substation,f,9.0496,48.9078,DE,POINT (9.0496 48.9078)
628,380.0,f,Substation,f,9.0506,48.9088,DE,POINT (9.0506 48.9088)
629,380.0,f,Substation,f,8.6952,53.0925,DE,POINT (8.6952 53.0925)
630,220.0,f,Substation,f,8.6983,49.3023,DE,POINT (8.6983 49.3023)
631,380.0,f,Substation,f,8.6993,49.3033,DE,POINT (8.6993 49.3033)
632,220.0,f,Substation,f,8.4823,49.2661,DE,POINT (8.4823 49.2661)
633,380.0,f,Substation,f,8.4833,49.2671,DE,POINT (8.4833 49.2671)
634,380.0,f,Substation,f,9.3775,48.8134,DE,POINT (9.3775 48.8134)
635,220.0,f,Substation,f,8.0812,52.8587,DE,POINT (8.0812 52.8587)
636,220.0,f,Substation,f,13.7109,48.5195,AT,POINT (13.7109 48.5195)
637,380.0,f,Substation,f,8.0662,50.406,DE,POINT (8.0662 50.406)
638,220.0,f,Substation,f,7.7132,51.4057,DE,POINT (7.7132 51.4057)
639,380.0,f,Substation,f,14.6033,52.175,DE,POINT (14.6033 52.175)
640,380.0,f,Substation,f,10.9374,48.4016,DE,POINT (10.9374 48.4016)
641,220.0,f,Substation,f,7.0023,49.3727,DE,POINT (7.0023 49.3727)
642,380.0,f,Substation,f,7.0033,49.3737,DE,POINT (7.0033 49.3737)
643,220.0,f,Substation,f,9.0789,49.9796,DE,POINT (9.0789 49.9796)
644,380.0,f,Substation,f,9.0799,49.9806,DE,POINT (9.0799 49.9806)
645,220.0,f,Substation,f,10.3644,47.7389,DE,POINT (10.3644 47.7389)
646,380.0,f,Substation,f,10.3654,47.7399,DE,POINT (10.3654 47.7399)
647,380.0,f,Substation,f,14.3549,51.5339,DE,POINT (14.3549 51.5339)
648,380.0,f,Substation,f,14.9438,51.0557,DE,POINT (14.9438 51.0557)
649,400.0,f,Substation,f,14.9448,51.0567,DE,POINT (14.9448 51.0567)
650,220.0,f,Substation,f,11.8551,53.0938,DE,POINT (11.8551 53.0938)
651,380.0,f,Substation,f,11.8561,53.0948,DE,POINT (11.8561 53.0948)
652,220.0,f,Substation,f,9.3958,53.9379,DE,POINT (9.3958 53.9379)
653,380.0,f,Substation,f,9.3968,53.9389,DE,POINT (9.3968 53.9389)
654,220.0,f,Substation,f,7.3107,52.4748,DE,POINT (7.3107 52.4748)
655,380.0,f,Substation,f,7.3117,52.4758,DE,POINT (7.3117 52.4758)
656,380.0,f,Substation,f,8.5982,50.125,DE,POINT (8.5982 50.125)
657,220.0,f,Substation,f,7.1767,51.3968,DE,POINT (7.1767 51.3968)
658,380.0,f,Substation,f,7.1777,51.3978,DE,POINT (7.1777 51.3978)
659,220.0,f,Substation,f,6.9145,49.9725,DE,POINT (6.9145 49.9725)
660,220.0,f,Substation,f,11.2803,47.4951,DE,POINT (11.2803 47.4951)
661,220.0,f,Substation,f,10.7849,53.9028,DE,POINT (10.7849 53.9028)
662,380.0,f,Substation,f,10.7859,53.9038,DE,POINT (10.7859 53.9038)
663,440.0,f,Substation,f,10.7869,53.9048,DE,POINT (10.7869 53.9048)
664,220.0,f,Substation,f,12.1229,47.9171,DE,POINT (12.1229 47.9171)
665,380.0,f,Substation,f,10.7027,47.8265,DE,POINT (10.7027 47.8265)
666,220.0,f,Substation,f,12.2215,48.5858,DE,POINT (12.2215 48.5858)
667,380.0,f,Substation,f,12.295,48.6067,DE,POINT (12.295 48.6067)
668,380.0,f,Substation,f,12.8524,48.763,DE,POINT (12.8524 48.763)
669,220.0,f,Substation,f,6.7681,49.3543,DE,POINT (6.7681 49.3543)
670,380.0,f,Substation,f,6.7691,49.3553,DE,POINT (6.7691 49.3553)
671,220.0,f,Substation,f,6.7571,49.2876,DE,POINT (6.7571 49.2876)
672,380.0,f,Substation,f,6.7581,49.2886,DE,POINT (6.7581 49.2886)
673,400.0,f,Substation,f,6.7591,49.2896,DE,POINT (6.7591 49.2896)
674,220.0,f,Substation,f,7.683,51.2576,DE,POINT (7.683 51.2576)
